missouri senator  kit bond on tax reform keep reduction of capital gains tax. (mar 2009)  
missouri senator  kit bond on technology voted yes on $23b instead of $4.9b for waterway infrastructure. (nov 2007)      
missouri senator  kit bond on technology voted yes on restoring $550m in funding for amtrak for 2007. (mar 2006)      
missouri senator  kit bond on technology voted no on disallowing fcc approval of larger media conglomerates. (sep 2003)      
missouri senator  kit bond on technology voted yes on telecomm deregulation. (feb 1996)      
missouri senator  kit bond on technology prohibit the return of the fairness doctrine. (jan 2009)      
missouri senator  kit bond on technology no performance royalties for radio music. (mar 2009)  
missouri senator  kit bond on war & peace the global terror network is the axis powers in world war ii. (oct 2004)      
missouri senator  kit bond on war & peace opposes sending additional troops to iraq. (oct 2004)      
missouri senator  kit bond on war & peace the terrorists would get wmd without the iraq war. (oct 2004)      
missouri senator  kit bond on war & peace voted no on redeploying non-essential us troops out of iraq in 9 months. (dec 2007)      
missouri senator  kit bond on war & peace voted yes on designating iran's revolutionary guards as terrorists. (sep 2007)      
missouri senator  kit bond on war & peace voted no on redeploying us troops out of iraq by march 2008. (mar 2007)      
missouri senator  kit bond on war & peace voted no on redeploying troops out of iraq by july 2007. (jun 2006)      
missouri senator  kit bond on war & peace voted no on investigating contract awards in iraq & afghanistan. (nov 2005)      
missouri senator  kit bond on war & peace voted yes on $86 billion for military operations in iraq & afghanistan. (oct 2003)      
missouri senator  kit bond on war & peace voted yes on authorizing use of military force against iraq. (oct 2002)      
missouri senator  kit bond on war & peace voted yes on allowing all necessary force in kosovo. (may 1999)      
missouri senator  kit bond on war & peace voted no on authorizing air strikes in kosovo. (mar 1999)      
missouri senator  kit bond on war & peace voted yes on ending the bosnian arms embargo. (jul 1995)      
missouri senator  kit bond on war & peace cia mischaracterized iraq wmd & abused intelligence position. (jul 2004)      
missouri senator  kit bond on war & peace iraq-al-qaida contacts, but no complicity or assistance. (jul 2004)      
missouri senator  kit bond on war & peace cia knew state of the union iraq-niger connection was false. (jul 2004)      
missouri senator  kit bond on war & peace iraq was not reconstituting its nuclear program. (jul 2004)      
missouri senator  kit bond on war & peace iraq was not developing  its biological weapons program. (jul 2004)      
missouri senator  kit bond on war & peace iraq was not developing its chemical weapons program. (jul 2004)      
missouri senator  kit bond on war & peace iraq was developing missiles, but not to reach the us. (jul 2004)      
missouri senator  kit bond on war & peace sanctions on iran to end nuclear program. (apr 2009)      
missouri senator  kit bond on war & peace move the us embassy to jerusalem. (nov 1995)  
missouri senator  kit bond on welfare & poverty voted yes on instituting national service as a new social invention. (mar 2009)      
missouri senator  kit bond on welfare & poverty voted yes on welfare block grants. (aug 1996)      
missouri senator  kit bond on welfare & poverty voted no on eliminating block grants for food stamps. (jul 1996)      
missouri senator  kit bond on welfare & poverty voted yes on allowing state welfare waivers. (jul 1996)      
missouri senator  kit bond on welfare & poverty voted yes on welfare overhaul. (sep 1995)      
missouri senator  kit bond on welfare & poverty add 10% for hubzone businesses in federal awards. (oct 2002)  
minnesota senator  amy klobuchar on abortion supports embryonic stem cell research. (jul 2006)      
minnesota senator  amy klobuchar on abortion decision between a woman and her doctor. (jan 2006)      
minnesota senator  amy klobuchar on abortion voted no on restricting un funding for population control policies. (mar 2009)      
minnesota senator  amy klobuchar on abortion voted no on defining unborn child as eligible for schip. (mar 2008)      
minnesota senator  amy klobuchar on abortion voted no on prohibiting minors crossing state lines for abortion. (mar 2008)      
minnesota senator  amy klobuchar on abortion voted no on barring hhs grants to organizations that perform abortions. (oct 2007)      
minnesota senator  amy klobuchar on abortion voted yes on expanding research to more embryonic stem cell lines. (apr 2007)      
minnesota senator  amy klobuchar on abortion ban anti-abortion limitations on abortion services. (nov 2013)      
minnesota senator  amy klobuchar on abortion access safe, legal abortion without restrictions. (jan 2015)      
minnesota senator  amy klobuchar on abortion ensure access to and funding for contraception. (feb 2007)      
minnesota senator  amy klobuchar on abortion endorsed endorsed by emily's list for pro-choice democratic women. (aug 2012)  
minnesota senator  amy klobuchar on budget & economy cut $2.2 trillion over 10 years, in a balanced approach. (oct 2012)      
minnesota senator  amy klobuchar on budget & economy cut discretionary spending like bridge to nowhere. (oct 2006)      
minnesota senator  amy klobuchar on budget & economy fiscal responsibility in our federal budget. (jan 2006)      
minnesota senator  amy klobuchar on budget & economy voted yes on $192b additional anti-recession stimulus spending. (jul 2009)      
minnesota senator  amy klobuchar on budget & economy voted yes on modifying bankruptcy rules to avoid mortgage foreclosures. (may 2009)      
minnesota senator  amy klobuchar on budget & economy voted yes on additional $825 billion for economic recovery package. (feb 2009)      
minnesota senator  amy klobuchar on budget & economy voted yes on $60b stimulus package for jobs, infrastructure, & energy. (sep 2008)      
minnesota senator  amy klobuchar on budget & economy voted no on paying down federal debt by rating programs' effectiveness. (mar 2007)      
minnesota senator  amy klobuchar on budget & economy require full disclosure about subprime mortgages. (dec 2007)      
minnesota senator  amy klobuchar on budget & economy reform mortgage rules to prevent foreclosure & bankruptcy. (feb 2008)      
minnesota senator  amy klobuchar on budget & economy more enforcement of mortgage fraud and tarp fraud. (may 2009)  
minnesota senator  amy klobuchar on civil rights supports civil unions and equal rights for gay partners. (jan 2006)      
minnesota senator  amy klobuchar on civil rights no constitutional amendment defining marriage. (jan 2006)      
minnesota senator  amy klobuchar on civil rights voted yes on reauthorizing the violence against women act. (feb 2013)      
minnesota senator  amy klobuchar on civil rights enda: prohibit employment discrimination for gays. (jun 2009)      
minnesota senator  amy klobuchar on civil rights prohibit sexual-identity discrimination at schools. (mar 2011)      
minnesota senator  amy klobuchar on civil rights endorsed by the feminist majority indicating a pro-women's rights stance. (aug 2012)      
minnesota senator  amy klobuchar on civil rights enforce against wage discrimination based on gender. (jan 2013)      
minnesota senator  amy klobuchar on civil rights enforce against anti-gay discrimination in public schools. (jun 2013)      
minnesota senator  amy klobuchar on civil rights re-introduce the equal rights amendment. (mar 2007)  
minnesota senator  amy klobuchar on corporations i helped avoid closing 28 profitable mn car dealerships. (oct 2012)      
minnesota senator  amy klobuchar on corporations screen imports & ban lead in children's products. (feb 2008)      
minnesota senator  amy klobuchar on corporations rated 86% by 
minnesota senator  amy klobuchar on corporations , indicating an anti-management/pro-labor record. (may 2012)  
minnesota senator  amy klobuchar on crime lock up predatory sex offenders indefinitely. (jan 2006)      
minnesota senator  amy klobuchar on crime voted yes on reinstating $1.15 billion funding for the cops program. (mar 2007)      
minnesota senator  amy klobuchar on crime increase funding for "cops on the beat" program. (jan 2007)      
minnesota senator  amy klobuchar on crime facilitate recovering crime victim restitution fees. (apr 2011)      
minnesota senator  amy klobuchar on crime rated 64% by the 
minnesota senator  amy klobuchar on crime , indicating a moderate stance on police issues. (dec 2014)  
minnesota senator  amy klobuchar on drugs more resources to fight the meth epidemic. (oct 2006)  
minnesota senator  amy klobuchar on education no child left behind is an unfunded mandate. (jan 2006)      
minnesota senator  amy klobuchar on education expand early childhood education opportunities. (jan 2006)      
minnesota senator  amy klobuchar on education voted yes on additional $10.2b for federal education & hhs projects. (oct 2007)      
minnesota senator  amy klobuchar on education sponsored extending subsidized federal student loan rates until 2015. (apr 2013)  
minnesota senator  amy klobuchar on energy & oil invest in homegrown, renewable energy sources. (jan 2006)      
minnesota senator  amy klobuchar on energy & oil gas gouging penalty against oil companies. (jan 2006)      
minnesota senator  amy klobuchar on energy & oil national strategy to address global warming. (jan 2006)      
minnesota senator  amy klobuchar on energy & oil voted no on barring epa from regulating greenhouse gases. (apr 2011)      
minnesota senator  amy klobuchar on energy & oil voted yes on protecting middle-income taxpayers from a national energy tax. (apr 2009)      
minnesota senator  amy klobuchar on energy & oil voted yes on requiring full senate debate and vote on cap-and-trade. (apr 2009)      
minnesota senator  amy klobuchar on energy & oil voted yes on tax incentives for energy production and conservation. (jun 2008)      
minnesota senator  amy klobuchar on energy & oil voted yes on addressing co2 emissions without considering india & china. (may 2008)      
minnesota senator  amy klobuchar on energy & oil voted yes on removing oil & gas exploration subsidies. (jun 2007)      
minnesota senator  amy klobuchar on energy & oil voted yes on making oil-producing and exporting cartels illegal. (jun 2007)      
minnesota senator  amy klobuchar on energy & oil voted yes on factoring global warming into federal project planning. (may 2007)      
minnesota senator  amy klobuchar on energy & oil sign on to un framework convention on climate change. (jan 2007)      
minnesota senator  amy klobuchar on energy & oil 50% clean and carbon free electricity by 2030. (mar 2016)      
minnesota senator  amy klobuchar on energy & oil designate sensitive anwr area as protected wilderness. (nov 2007)      
minnesota senator  amy klobuchar on energy & oil let states define stricter-than-federal emission standards. (jan 2008)  
minnesota senator  amy klobuchar on environment preserve open spaces, farmlands, hunting lands, & wetlands. (jan 2006)      
minnesota senator  amy klobuchar on environment voted yes on protecting ocean, coastal, and great lakes ecosystems. (may 2013)      
minnesota senator  amy klobuchar on environment voted yes on $2 billion more for cash for clunkers program. (aug 2009)      
minnesota senator  amy klobuchar on environment voted no on prohibiting eminent domain for use as parks or grazing land. (dec 2007)      
minnesota senator  amy klobuchar on environment grants for beach water pollution under clean water act. (apr 2008)      
minnesota senator  amy klobuchar on environment inter-state compact for great lakes water resources. (jul 2008)      
minnesota senator  amy klobuchar on environment make tax deduction permanent for conservation easements. (mar 2009)      
minnesota senator  amy klobuchar on environment rated 40% by 
minnesota senator  amy klobuchar on environment , indicating a mixed voting record on animal welfare. (jan 2012)      
minnesota senator  amy klobuchar on environment no epa permits required for forest road runoff. (jun 2013)  
minnesota senator  amy klobuchar on families & children strengthen family and medical leave act. (jan 2006)      
minnesota senator  amy klobuchar on families & children more funding & services for victims of domestic violence. (jan 2013)      
minnesota senator  amy klobuchar on families & children sponsored recognition of national foster care month. (may 2014)  
minnesota senator  amy klobuchar on foreign policy fight isis internet recruiting, but don't indict islam. (jun 2016)      
minnesota senator  amy klobuchar on foreign policy when north korea crosses line, there have to be consequences. (oct 2006)      
minnesota senator  amy klobuchar on foreign policy voted yes on cooperating with india as a nuclear power. (oct 2008)      
minnesota senator  amy klobuchar on foreign policy implement darfur peace agreement with un peacekeeping force. (feb 2008)      
minnesota senator  amy klobuchar on foreign policy rated +4 by 
minnesota senator  amy klobuchar on foreign policy , indicating pro-arab pro-palestine voting record. (may 2012)      
minnesota senator  amy klobuchar on foreign policy integrate gender into diplomatic and foreign aid processes. (dec 2012)      
minnesota senator  amy klobuchar on foreign policy vigorous support for state of israel against hamas in gaza. (nov 2012)      
minnesota senator  amy klobuchar on foreign policy sponsored funding and supplying the syrian rebels. (apr 2013)      
minnesota senator  amy klobuchar on foreign policy acknowledge the armenian genocide of the early 1900s. (mar 2007)      
minnesota senator  amy klobuchar on foreign policy condemn violence by chinese government in tibet. (apr 2008)      
minnesota senator  amy klobuchar on foreign policy allow travel between the united states and cuba. (feb 2009)      
minnesota senator  amy klobuchar on foreign policy pressure friendly arab states to end israeli boycott. (oct 2007)  
minnesota senator  amy klobuchar on free trade i will fight for fair trade. (jan 2006)      
minnesota senator  amy klobuchar on free trade opposes cafta. (jan 2006)      
minnesota senator  amy klobuchar on free trade voted no on promoting free trade with peru. (dec 2007)      
minnesota senator  amy klobuchar on free trade extend trade restrictions on burma to promote democracy. (jun 2007)      
minnesota senator  amy klobuchar on free trade insist on access to post-mad-cow japanese beef markets. (mar 2010)      
minnesota senator  amy klobuchar on free trade rated 50% by the 
minnesota senator  amy klobuchar on free trade , indicating a mixed record on trade. (dec 2012)  
minnesota senator  amy klobuchar on government reform washingtons pay to play system hurts the middle class. (may 2006)      
minnesota senator  amy klobuchar on government reform institute mn-style restrictions on lobbyist-funded gifts. (may 2006)      
minnesota senator  amy klobuchar on government reform voted yes on congressional pay raise. (jul 2009)      
minnesota senator  amy klobuchar on government reform voted yes on providing a us house seat for the district of columbia. (feb 2009)      
minnesota senator  amy klobuchar on government reform voted yes on granting the district of columbia a seat in congress. (sep 2007)      
minnesota senator  amy klobuchar on government reform voted no on requiring photo id to vote in federal elections. (jul 2007)      
minnesota senator  amy klobuchar on government reform require full disclosure of independent campaign expenditures. (jul 2012)      
minnesota senator  amy klobuchar on government reform no photo ids to vote; they suppress the vote. (jun 2014)      
minnesota senator  amy klobuchar on government reform matching fund for small donors, with debate requirements. (mar 2013)      
minnesota senator  amy klobuchar on government reform public financing of federal campaigns by voter vouchers. (feb 2015)      
minnesota senator  amy klobuchar on government reform prohibit 'voter caging' which intimidates minority voting. (nov 2007)      
minnesota senator  amy klobuchar on government reform repeal automatic congressional pay raises. (jan 2009)  
minnesota senator  amy klobuchar on gun control sensible reforms like enhanced background checks. (jun 2016)      
minnesota senator  amy klobuchar on gun control i would do nothing to hurt hunting. (jan 2006)      
minnesota senator  amy klobuchar on gun control extend the ban on assault weapons. (jan 2006)      
minnesota senator  amy klobuchar on gun control voted yes on banning high-capacity magazines of over 10 bullets. (apr 2013)      
minnesota senator  amy klobuchar on gun control voted yes on allowing firearms in checked baggage on amtrak trains. (apr 2009)      
minnesota senator  amy klobuchar on gun control voted yes on prohibiting foreign & un aid that restricts us gun ownership. (sep 2007)      
minnesota senator  amy klobuchar on gun control ban large-capacity ammunition. (jan 2013)  
minnesota senator  amy klobuchar on health care crack down on the price of health care. (jan 2006)      
minnesota senator  amy klobuchar on health care universal coverage is our goal. (jan 2006)      
minnesota senator  amy klobuchar on health care voted no on the ryan budget: medicare choice, tax & spending cuts. (may 2011)      
minnesota senator  amy klobuchar on health care voted yes on regulating tobacco as a drug. (jun 2009)      
minnesota senator  amy klobuchar on health care voted yes on expanding the children's health insurance program. (jan 2009)      
minnesota senator  amy klobuchar on health care voted yes on overriding veto on expansion of medicare. (jul 2008)      
minnesota senator  amy klobuchar on health care voted no on means-testing to determine medicare part d premium. (mar 2008)      
minnesota senator  amy klobuchar on health care voted no on allowing tribal indians to opt out of federal healthcare. (feb 2008)      
minnesota senator  amy klobuchar on health care voted yes on adding 2 to 4 million children to schip eligibility. (nov 2007)      
minnesota senator  amy klobuchar on health care voted yes on requiring negotiated rx prices for medicare part d. (apr 2007)      
minnesota senator  amy klobuchar on health care improve services for people with autism & their families. (apr 2007)      
minnesota senator  amy klobuchar on health care establish a national childhood cancer database. (mar 2007)      
minnesota senator  amy klobuchar on health care merge alzheimers diagnosis and care benefit. (apr 2013)      
minnesota senator  amy klobuchar on health care disclose payments from manufacturers to physicians. (jan 2009)  
minnesota senator  amy klobuchar on homeland security i supported the patriot act. (oct 2006)      
minnesota senator  amy klobuchar on homeland security patriot act provides necessary surveillance tools. (oct 2006)      
minnesota senator  amy klobuchar on homeland security detainee bill will not meet constitutional muster. (oct 2006)      
minnesota senator  amy klobuchar on homeland security our troops need the best equipment and intelligence. (jan 2006)      
minnesota senator  amy klobuchar on homeland security more screening at ports and nuclear plants. (jan 2006)      
minnesota senator  amy klobuchar on homeland security voted yes on extending the patriot act's roving wiretaps. (feb 2011)      
minnesota senator  amy klobuchar on homeland security voted no on cutting $221m in benefits to filipinos who served in wwii us army. (apr 2008)      
minnesota senator  amy klobuchar on homeland security voted yes on requiring fisa court warrant to monitor us-to-foreign calls. (feb 2008)      
minnesota senator  amy klobuchar on homeland security voted yes on removing need for fisa warrant for wiretapping abroad. (aug 2007)      
minnesota senator  amy klobuchar on homeland security voted yes on limiting soldiers' deployment to 12 months. (jul 2007)      
minnesota senator  amy klobuchar on homeland security voted yes on implementing the 9/11 commission report. (mar 2007)      
minnesota senator  amy klobuchar on homeland security study & address suicides among veterans. (apr 2008)      
minnesota senator  amy klobuchar on homeland security repeal don't-ask-don't-tell, and reinstate discharged gays. (mar 2010)      
minnesota senator  amy klobuchar on homeland security restore habeas corpus for detainees in the war on terror. (jun 2007)  
minnesota senator  amy klobuchar on immigration no amnesty for companies hiring illegal immigrants. (oct 2006)      
minnesota senator  amy klobuchar on immigration opposes social security for illegal immigrants. (oct 2006)      
minnesota senator  amy klobuchar on immigration voted yes on continuing federal funds for declared "sanctuary cities". (mar 2008)      
minnesota senator  amy klobuchar on immigration voted yes on comprehensive immigration reform. (jun 2007)      
minnesota senator  amy klobuchar on immigration voted yes on declaring english as the official language of the us government. (jun 2007)      
minnesota senator  amy klobuchar on immigration voted no on eliminating the "y" nonimmigrant guestworker program. (may 2007)      
minnesota senator  amy klobuchar on immigration welcome 10,000 syrian refugees now, and more later. (sep 2015)  
minnesota senator  amy klobuchar on jobs level playing field and fair prices for farmers. (jan 2006)      
minnesota senator  amy klobuchar on jobs voted yes on extending unemployment benefits from 39 weeks to 59 weeks. (nov 2008)      
minnesota senator  amy klobuchar on jobs voted yes on overriding presidential veto of farm bill. (jun 2008)      
minnesota senator  amy klobuchar on jobs voted no on terminating legal challenges to english-only job rules. (mar 2008)      
minnesota senator  amy klobuchar on jobs voted yes on limiting farm subsidies to people earning under $750,000. (dec 2007)      
minnesota senator  amy klobuchar on jobs voted yes on restricting employer interference in union organizing. (jun 2007)      
minnesota senator  amy klobuchar on jobs voted yes on increasing minimum wage to $7.25. (feb 2007)      
minnesota senator  amy klobuchar on jobs form unions by card-check instead of secret ballot. (mar 2009)      
minnesota senator  amy klobuchar on jobs raise the minimum wage to $10.10 per hour by 2016. (jan 2014)      
minnesota senator  amy klobuchar on jobs ban discriminatory compensation; allow 2 years to sue. (jan 2009)      
minnesota senator  amy klobuchar on jobs stronger enforcement against gender-based pay discrimination. (jan 2009)  
minnesota senator  amy klobuchar on principles & values voted with democratic party 94.1% of 324 votes. (sep 2007)      
minnesota senator  amy klobuchar on principles & values this election is about change; crowd in charge wont do it. (oct 2006)      
minnesota senator  amy klobuchar on principles & values voted yes on confirming of sonia sotomayor to supreme court. (aug 2009)  
minnesota senator  amy klobuchar on social security no raising retirement age; no cost of living increase. (oct 2006)      
minnesota senator  amy klobuchar on social security presidents privatization scheme puts us at risk. (jan 2006)      
minnesota senator  amy klobuchar on social security raise cap from $90,000 for paying in. (jan 2006)      
minnesota senator  amy klobuchar on social security privatization is a risky scheme. (jan 2006)      
minnesota senator  amy klobuchar on social security make social security more secure for the long term. (jan 2006)      
minnesota senator  amy klobuchar on social security incentives for private retirement options. (jan 2006)      
minnesota senator  amy klobuchar on social security voted no on establishing reserve funds & pre-funding for social security. (mar 2007)      
minnesota senator  amy klobuchar on social security rated 99% by 
minnesota senator  amy klobuchar on social security , indicating a pro-trust fund stance. (jan 2013)  
minnesota senator  amy klobuchar on tax reform extend bush tax cuts except for those earning over $250k. (oct 2012)      
minnesota senator  amy klobuchar on tax reform roll back tax cuts on people making over $336,000 a year. (oct 2006)      
minnesota senator  amy klobuchar on tax reform reduce $250b deficit by rolling back capital gains & top 1%. (oct 2006)      
minnesota senator  amy klobuchar on tax reform middle class tax cuts good; but current cuts are for rich. (jan 2006)      
minnesota senator  amy klobuchar on tax reform voted yes on increasing tax rate for people earning over $1 million. (mar 2008)      
minnesota senator  amy klobuchar on tax reform voted no on allowing amt reduction without budget offset. (mar 2008)      
minnesota senator  amy klobuchar on tax reform voted no on raising the death tax exemption to $5m from $1m. (feb 2008)      
minnesota senator  amy klobuchar on tax reform voted no on repealing the alternative minimum tax. (mar 2007)      
minnesota senator  amy klobuchar on tax reform voted no on raising estate tax exemption to $5 million. (mar 2007)  
minnesota senator  amy klobuchar on technology maintain traditional and high-tech infrastructure. (jan 2006)      
minnesota senator  amy klobuchar on technology supports the v-chip & internet filters. (jan 2006)      
minnesota senator  amy klobuchar on technology voted yes on authorizing states to collect internet sales taxes. (may 2013)      
minnesota senator  amy klobuchar on technology voted yes on $23b instead of $4.9b for waterway infrastructure. (nov 2007)      
minnesota senator  amy klobuchar on technology facilitate nationwide 2-1-1 phone line for human services. (jan 2007)      
minnesota senator  amy klobuchar on technology require telecomms to transfer voip calls from other carriers. (apr 2008)      
minnesota senator  amy klobuchar on technology require websites to police for copyrighted materials. (may 2011)      
minnesota senator  amy klobuchar on technology strengthen infrastructure, including rail, dams, & internet. (jan 2013)      
minnesota senator  amy klobuchar on technology televise proceedings of the supreme court. (feb 2009)  
minnesota senator  amy klobuchar on war & peace work together with other countries to solve iraq problem. (oct 2006)      
minnesota senator  amy klobuchar on war & peace iraq has devolved into a civil war; get us troops out. (oct 2006)      
minnesota senator  amy klobuchar on war & peace solution in iraq is diplomatic, not just military. (oct 2006)      
minnesota senator  amy klobuchar on war & peace transition to iraqi governance; no permanent military bases. (oct 2006)      
minnesota senator  amy klobuchar on war & peace bring the troops home in a responsible manner. (oct 2006)      
minnesota senator  amy klobuchar on war & peace iraq war has cost $300b and fomented more terrorism. (oct 2006)      
minnesota senator  amy klobuchar on war & peace fight for accountability for the run-up to the iraq war. (aug 2006)      
minnesota senator  amy klobuchar on war & peace supported invading afghanistan, but not iraq. (aug 2006)      
minnesota senator  amy klobuchar on war & peace iraq war needed moral compass of intl cooperation. (jan 2006)      
minnesota senator  amy klobuchar on war & peace fight for a clear plan to bring our troops home safely. (jan 2006)      
minnesota senator  amy klobuchar on war & peace fight for accountability for the run-up to the iraq war. (jan 2006)      
minnesota senator  amy klobuchar on war & peace voted yes on redeploying non-essential us troops out of iraq in 9 months. (dec 2007)      
minnesota senator  amy klobuchar on war & peace voted no on designating iran's revolutionary guards as terrorists. (sep 2007)      
minnesota senator  amy klobuchar on war & peace voted yes on redeploying us troops out of iraq by march 2008. (mar 2007)      
minnesota senator  amy klobuchar on war & peace no troop surge: no military escalation in iraq. (jan 2007)      
minnesota senator  amy klobuchar on war & peace iranian nuclear weapons: prevention instead of containment. (may 2012)      
minnesota senator  amy klobuchar on war & peace sanctions on iran to end nuclear program. (apr 2009)  
minnesota senator  amy klobuchar on welfare & poverty voted yes on instituting national service as a new social invention. (mar 2009)  
montana senator  jon tester on abortion supports stem cell research. (oct 2006)      
montana senator  jon tester on abortion pledges to focus on preventing abortions, not on attacking. (may 2006)      
montana senator  jon tester on abortion voted no on restricting un funding for population control policies. (mar 2009)      
montana senator  jon tester on abortion voted no on defining unborn child as eligible for schip. (mar 2008)      
montana senator  jon tester on abortion voted no on prohibiting minors crossing state lines for abortion. (mar 2008)      
montana senator  jon tester on abortion voted no on barring hhs grants to organizations that perform abortions. (oct 2007)      
montana senator  jon tester on abortion voted yes on expanding research to more embryonic stem cell lines. (apr 2007)      
montana senator  jon tester on abortion ban anti-abortion limitations on abortion services. (nov 2013)      
montana senator  jon tester on abortion access safe, legal abortion without restrictions. (jan 2015)      
montana senator  jon tester on abortion ensure access to and funding for contraception. (feb 2007)      
montana senator  jon tester on abortion focus on preventing pregnancy, plus emergency contraception. (jan 2009)  
montana senator  jon tester on budget & economy $787b in stimulus spending was step in the right direction. (oct 2012)      
montana senator  jon tester on budget & economy montana suffered from burns cuts in discretionary funding. (oct 2006)      
montana senator  jon tester on budget & economy borrow-and-spend policy puts burden on our children. (sep 2006)      
montana senator  jon tester on budget & economy voted yes on $192b additional anti-recession stimulus spending. (jul 2009)      
montana senator  jon tester on budget & economy voted yes on modifying bankruptcy rules to avoid mortgage foreclosures. (may 2009)      
montana senator  jon tester on budget & economy voted yes on additional $825 billion for economic recovery package. (feb 2009)      
montana senator  jon tester on budget & economy voted yes on $60b stimulus package for jobs, infrastructure, & energy. (sep 2008)      
montana senator  jon tester on budget & economy voted no on paying down federal debt by rating programs' effectiveness. (mar 2007)      
montana senator  jon tester on budget & economy ban abusive credit practices & enhance consumer disclosure. (feb 2009)  
montana senator  jon tester on civil rights opposes gay marriage; but not worth amending constitution. (sep 2006)      
montana senator  jon tester on civil rights voted yes on reauthorizing the violence against women act. (feb 2013)      
montana senator  jon tester on civil rights endorsed as "preferred" by the feminist majority indicating pro-women's rights. (aug 2012)      
montana senator  jon tester on civil rights enforce against wage discrimination based on gender. (apr 2013)  
montana senator  jon tester on corporations prevent abuses by "too-big-to-fail" banks on wall street. (oct 2012)      
montana senator  jon tester on corporations citizens united puts democracy at risk. (jun 2012)      
montana senator  jon tester on corporations energy plan was written by oil companies, so no renewables. (oct 2006)      
montana senator  jon tester on corporations rated 71% by 
montana senator  jon tester on corporations , indicating a mixed management/labor voting record. (may 2012)  
montana senator  jon tester on crime voted yes on reinstating $1.15 billion funding for the cops program. (mar 2007)      
montana senator  jon tester on crime rated 73% by the 
montana senator  jon tester on crime , indicating a moderate stance on police issues. (dec 2014)  
montana senator  jon tester on drugs tough penalties for manufacturing & selling drugs. (oct 2006)  
montana senator  jon tester on education more tuition tax credits, low-interest loans, & pell grants. (oct 2006)      
montana senator  jon tester on education public education is the backbone of our democracy. (dec 2005)      
montana senator  jon tester on education voted yes on additional $10.2b for federal education & hhs projects. (oct 2007)  
montana senator  jon tester on energy & oil agricultural oil sources are profitable and renewable. (oct 2006)      
montana senator  jon tester on energy & oil global warming is much more rapid now than historically. (oct 2006)      
montana senator  jon tester on energy & oil kyoto accord needs worldwide communication & us leadership. (oct 2006)      
montana senator  jon tester on energy & oil long-term tax credits for wind power development. (mar 2006)      
montana senator  jon tester on energy & oil 4-point plan for getting over americas oil addiction. (mar 2006)      
montana senator  jon tester on energy & oil affordable energy first in our resource-rich state. (dec 2005)      
montana senator  jon tester on energy & oil voted no on barring epa from regulating greenhouse gases. (apr 2011)      
montana senator  jon tester on energy & oil voted yes on protecting middle-income taxpayers from a national energy tax. (apr 2009)      
montana senator  jon tester on energy & oil voted yes on requiring full senate debate and vote on cap-and-trade. (apr 2009)      
montana senator  jon tester on energy & oil voted yes on tax incentives for energy production and conservation. (jun 2008)      
montana senator  jon tester on energy & oil voted yes on addressing co2 emissions without considering india & china. (may 2008)      
montana senator  jon tester on energy & oil voted yes on removing oil & gas exploration subsidies. (jun 2007)      
montana senator  jon tester on energy & oil voted yes on making oil-producing and exporting cartels illegal. (jun 2007)      
montana senator  jon tester on energy & oil voted yes on factoring global warming into federal project planning. (may 2007)      
montana senator  jon tester on energy & oil sign on to un framework convention on climate change. (jan 2007)      
montana senator  jon tester on energy & oil set goal of 25% renewable energy by 2025. (jan 2007)  
montana senator  jon tester on environment sought removal of wolves from the endangered list. (jun 2012)      
montana senator  jon tester on environment respects tribal sovereignty and supports trust reform. (aug 2006)      
montana senator  jon tester on environment clean air & water are montanas treasured resources. (dec 2005)      
montana senator  jon tester on environment keep open access to public lands. (dec 2005)      
montana senator  jon tester on environment voted yes on protecting ocean, coastal, and great lakes ecosystems. (may 2013)      
montana senator  jon tester on environment voted yes on $2 billion more for cash for clunkers program. (aug 2009)      
montana senator  jon tester on environment voted yes on prohibiting eminent domain for use as parks or grazing land. (dec 2007)      
montana senator  jon tester on environment make tax deduction permanent for conservation easements. (mar 2009)      
montana senator  jon tester on environment rated 20% by 
montana senator  jon tester on environment , indicating an anti-animal welfare voting record. (jan 2012)      
montana senator  jon tester on environment require labeling genetically engineered food. (apr 2013)  
montana senator  jon tester on families & children more funding & services for victims of domestic violence. (jan 2013)  
montana senator  jon tester on foreign policy voted yes on cooperating with india as a nuclear power. (oct 2008)      
montana senator  jon tester on foreign policy rated -1 by 
montana senator  jon tester on foreign policy , indicating a mixed arab/palestine voting record. (may 2012)      
montana senator  jon tester on foreign policy vigorous support for state of israel against hamas in gaza. (nov 2012)      
montana senator  jon tester on foreign policy allow travel between the united states and cuba. (feb 2009)  
montana senator  jon tester on free trade recent trade agreements put our jobs & farms in jeopardy. (oct 2006)      
montana senator  jon tester on free trade federal farm subsidies are a necessary evil. (aug 2006)      
montana senator  jon tester on free trade voted no on promoting free trade with peru. (dec 2007)      
montana senator  jon tester on free trade extend trade restrictions on burma to promote democracy. (jun 2007)      
montana senator  jon tester on free trade ban argentine meat imports to avoid foot & mouth disease. (jul 2008)      
montana senator  jon tester on free trade insist on access to post-mad-cow japanese beef markets. (mar 2010)      
montana senator  jon tester on free trade rated 25% by the 
montana senator  jon tester on free trade , indicating support for trade sanctions. (dec 2012)  
montana senator  jon tester on government reform citizens united is scary for democracy. (oct 2012)      
montana senator  jon tester on government reform oppose citizens united: limit corporate political spending. (oct 2012)      
montana senator  jon tester on government reform citizens united ruling puts democracy at risk. (jun 2012)      
